,r_AA,r_CAA,r_AA_mean_portfolio,r_equal_weights_portfolio
975,1.0047340832558762,1.0058736498511542,1.002848292162576,1.0012184664780586
980,1.0027335382465632,1.0056247956141147,1.0034342380395924,1.0012184664780586
985,1.0026816148733197,1.0056541492545519,1.0018159210056328,1.0012184664780586
990,1.0031674279658491,1.005732544962947,1.0022755555017764,1.0012184664780586
995,1.0041088934735551,1.0059080455336191,1.0032083943318335,1.0012184664780586
1000,0.9974360210207922,0.9979605200847615,1.0046945143999748,1.0012184664780586
1005,0.9970985021208228,0.9976294875479308,1.0046945143999748,1.0012184664780586
1010,0.9967495755835918,0.9973155016344634,1.0046945143999748,1.0012184664780586
1015,0.9979807815236703,0.9974946297148333,1.004817405509807,1.0012184664780586
1020,0.9979703997378332,0.9974823184047441,1.004817405509807,1.0012184664780586
1025,0.9979592638836551,0.9974680739735685,1.004817405509807,1.0012184664780586
1030,0.9979477922003239,0.997451821395319,1.004817405509807,1.0012184664780586
1035,0.9979362205546229,0.9974330025946087,1.004817405509807,1.0012184664780586
1040,0.99792514648907,0.9974109891998972,1.004817405509807,1.0012184664780586
1045,0.9979165985260261,0.9973850763219607,1.004817405509807,1.0012184664780586
1050,0.9979154004497487,0.9973547298796064,1.004817405509807,1.0012184664780586
1055,0.9979378629860239,0.997322343387288,1.004817405509807,1.0012184664780586
1060,0.9980594767696788,0.9973162697540389,1.004817405509807,1.0012184664780586
1065,1.0002067087380035,0.9989257082632536,1.004817405509807,1.0012184664780586
1070,0.9826614936781981,0.9923460941369959,0.9959577225780455,1.0012184664780586
1075,0.9827230427920451,0.9923591418635852,0.9959577225780455,1.0012184664780586
1080,0.9827827403612706,0.9923716915793183,0.9959577225780455,1.0012184664780586
1085,0.9828401719811063,0.9923836185503705,0.9959577225780455,1.0012184664780586
1090,0.9828949576087208,0.9923948634114945,0.9959577225780455,1.0012184664780586
1095,0.9816459093316686,0.9921979584011431,0.9890373924018991,1.0012184664780586
1100,0.9816959466541709,0.9922083796184096,0.9892562229729257,1.0012184664780586
1105,0.9817432279374633,0.9922184923515145,0.9892562229729257,1.0012184664780586
1110,0.9817866480421444,0.992227729523667,0.9892562229729257,1.0012184664780586
1115,0.9818255848809204,0.9922357792732018,0.9892562229729257,1.0012184664780586
1120,0.9818597792314501,0.9922426340687184,0.9892562229729257,1.0012184664780586
1125,0.981889048988215,0.9922482577484962,0.9874235502218021,1.0012184664780586
1130,0.9819131302234154,0.9922525884147453,0.9874235502218021,1.0012184664780586
1135,0.9819323343355622,0.9922559493218157,0.9874235502218021,1.0012184664780586
1140,0.9819459145608483,0.992258001263365,0.9874235502218021,1.0012184664780586
1145,0.9819535799943426,0.9922579812211901,0.9870140935766746,1.0012184664780586
1150,0.9819560058237168,0.9922563002990838,0.9870140935766746,1.0012184664780586
1155,0.9819539989962995,0.9922534853247389,0.9870140935766746,1.0012184664780586
1160,0.9819483544114833,0.9922496519192839,0.9870140935766746,1.0012184664780586
1165,0.9819402789288346,0.9922450142334694,0.9870140935766746,1.0012184664780586
1170,0.9819313307784222,0.9922397176573711,0.9870140935766746,1.0012184664780586
1175,0.9819236386243906,0.9922342890644155,0.9870140935766746,1.0012184664780586
1180,0.9819197278095284,0.9922291852743649,0.9870140935766746,1.0012184664780586
1185,0.9819228168837102,0.9922251056182062,0.9870140935766746,1.0012184664780586
1190,0.9819358844187173,0.992222017810201,0.9872467776170692,1.0012184664780586
1195,0.9819624534588476,0.9922206194530581,0.9872467776170692,1.0012184664780586
1200,0.9820064876091207,0.9922218445707165,0.9872467776170692,1.0012184664780586
1205,0.9820714296283997,0.9922263129243176,0.9872467776170692,1.0012184664780586
1210,0.9821605982039261,0.9922347484330757,0.9872467776170692,1.0012184664780586
1215,0.9822768197491084,0.9922476873591083,0.9872467776170692,1.0012184664780586
1220,0.982422026312481,0.9922654543475532,0.9872467776170692,1.0012184664780586
1225,0.9825960176340243,0.9922880169834747,0.9872467776170692,1.0012184664780586
1230,0.9828007988363335,0.9923158383281047,0.9872467776170692,1.0012184664780586
1235,0.9830386221832657,0.9923493251760669,0.9872467776170692,1.0012184664780586
1240,0.9833171708287172,0.9923898975837903,0.9872467776170692,1.0012184664780586
1245,0.9836654890566019,0.9924429354526956,0.9872467776170692,1.0012184664780586
1250,0.9841879525307354,0.992527491746423,0.9872467776170692,1.0012184664780586
1255,0.9856246698778922,0.9927773283571936,0.9872467776170692,1.0012184664780586
1260,0.986396703065127,0.9929071678264798,0.9936837658753416,1.0012184664780586
1265,0.9863999735893438,0.9928991310216455,0.9936837658753416,1.0012184664780586
1270,0.9864049949164049,0.992893027616928,0.9936837658753416,1.0012184664780586
1275,0.9864126528936674,0.992889851747224,0.9936837658753416,1.0012184664780586
1280,0.9864245076895669,0.9928912186750395,0.9936837658753416,1.0012184664780586
1285,0.986443560737602,0.9929001943718979,0.9936837658753416,1.0012184664780586
1290,0.9864758962482297,0.9929229482201264,0.9936837658753416,1.0012184664780586
1295,0.9865329200282619,0.992971005732805,0.9936837658753416,1.0012184664780586
1300,0.9866292144071855,0.9930590853076682,0.9936837658753416,1.0012184664780586
1305,0.988080072830977,0.9938117277816196,0.997040426639348,1.0012184664780586
1310,0.9880778638417642,0.9938086613047669,0.997040426639348,1.0012184664780586
1315,0.992969345172406,0.9947821280797674,1.0019783086976162,1.0012184664780586
1320,0.9929676337299952,0.994779442169705,1.0015217085160664,1.0012184664780586
1325,0.9929661353439552,0.994776872122122,1.0015217085160664,1.0012184664780586
1330,0.992964795932512,0.9947743467099428,1.001601131353252,1.0012184664780586
1335,0.9929636202719793,0.994771869442611,1.001601131353252,1.0012184664780586
1340,0.9929626644836453,0.9947694975294648,1.001601131353252,1.0012184664780586
1345,0.9929618668790346,0.994767104985499,1.001601131353252,1.0012184664780586
1350,0.9929609839909114,0.9947642257480657,1.001601131353252,1.0012184664780586
1355,0.992960149215586,0.9947611240198581,1.001601131353252,1.0012184664780586
1360,0.9929592570420661,0.9947576064707376,1.001601131353252,1.0012184664780586
1365,0.9929583541555809,0.9947538621631647,1.001601131353252,1.0012184664780586
1370,0.9929571302968742,0.9947494570738381,1.001601131353252,1.0012184664780586
1375,0.9929557162361007,0.9947445277133978,1.001601131353252,1.0012184664780586
1380,0.9929542182312672,0.9947392719943808,1.001601131353252,1.0012184664780586
1385,0.9929521079395722,0.9947329412680952,1.0019257398020898,1.0012184664780586
1390,0.9929492598798597,0.9947254393324176,1.0022921099055389,1.0012184664780586
1395,0.9929459619620123,0.9947171185036554,1.0022921099055389,1.0012184664780586
1400,0.9929421470091205,0.9947078164215131,1.0022921099055389,1.0012184664780586
1405,0.9929380348297325,0.9946979425128367,1.0022921099055389,1.0012184664780586
1410,0.9929334848063669,0.9946872645888165,1.0022921099055389,1.0012184664780586
1415,0.9929285233102467,0.9946758226057757,1.0008516525059767,1.0012184664780586
1420,0.9929236234109763,0.9946643021222666,1.0008516525059767,1.0012184664780586
1425,0.9929188455935454,0.9946527758149615,1.0008516525059767,1.0012184664780586
1430,0.9929144184019576,0.9946415161568967,1.0008516525059767,1.0012184664780586
1435,0.9929102267178299,0.994630273707,1.0008516525059767,1.0012184664780586
1440,0.9929063575844027,0.9946191820433993,1.0008516525059767,1.0012184664780586
1445,0.9929029951694818,0.994608441393894,1.0008516525059767,1.0012184664780586
1450,0.9929001601626594,0.9945981023841051,1.0008516525059767,1.0012184664780586
1455,0.9928978814611762,0.9945882418585312,1.0008516525059767,1.0012184664780586
1460,0.9928959498670386,0.9945784528421328,1.0008516525059767,1.0012184664780586
1465,0.9928946456950037,0.9945691406023048,1.0008516525059767,1.0012184664780586
1470,0.9928938131023561,0.9945600950552987,1.0012233572549976,1.0012184664780586
1475,0.9928936440320255,0.9945516299630085,1.0012752843146167,1.0012184664780586
1480,0.9928944493642728,0.994544034415419,1.0012752843146167,1.0012184664780586
1485,0.9928961899667089,0.99453718538579,1.0012752843146167,1.0012184664780586
1490,0.9928987536023951,0.9945310328830799,1.0012752843146167,1.0012184664780586
1495,0.9929022466932246,0.9945255146687888,1.0012752843146167,1.0012184664780586
1500,0.9929066361410864,0.9945205595617688,1.0012752843146167,1.0012184664780586
